,precipitation (mm),precipitation (mm),precipitation (mm),precipitation (mm)
2021-06-14 12:00:00,0.0,0.0,0.0,0.0
2021-06-14 13:00:00,0.0,0.0,0.0,0.0
2021-06-14 14:00:00,0.0,0.0,0.0,0.0
2021-06-14 15:00:00,0.0,0.0,0.0,0.0
2021-06-14 16:00:00,0.0,0.0,0.0,0.0
2021-06-14 17:00:00,0.0,0.0,0.0,0.0
2021-06-14 18:00:00,0.0,0.0,0.0,0.0
2021-06-14 19:00:00,0.0,0.0,0.0,0.0
2021-06-14 20:00:00,0.0,0.0,0.0,0.0
2021-06-14 21:00:00,0.0,0.0,0.0,0.0
2021-06-14 22:00:00,0.0,0.0,0.0,0.0
2021-06-14 23:00:00,0.0,0.0,0.0,0.0
2021-06-15 00:00:00,0.0,0.0,0.0,0.0
2021-06-15 01:00:00,0.0,0.0,0.0,0.0
2021-06-15 02:00:00,0.0,0.45471876517462123,0.0,0.0
2021-06-15 03:00:00,0.0,1.1844875165638697,0.0,0.0
2021-06-15 04:00:00,0.0,0.16871262468892975,0.0,0.0
2021-06-15 05:00:00,0.0,1.156027367267724,0.0,0.0
2021-06-15 06:00:00,0.0,2.477896876536997,0.0,0.0
2021-06-15 07:00:00,0.0,0.7179716178746828,0.0,0.0
2021-06-15 08:00:00,0.0,2.033487272060086,0.0,0.0
2021-06-15 09:00:00,0.0,1.0261427976971413,0.0,0.0
2021-06-15 10:00:00,0.0,1.1354107208626323,0.0,0.0
2021-06-15 11:00:00,0.0,1.5233393048380028,0.0,0.0
2021-06-15 12:00:00,0.0,1.2666208499600526,0.0,0.0
2021-06-15 13:00:00,0.0,0.3903284701916192,0.0,0.0
2021-06-15 14:00:00,0.0,0.6622677988576119,0.0,0.0
2021-06-15 15:00:00,0.0,0.6111290434829111,0.0,0.0
2021-06-15 16:00:00,0.0,0.9041230732821226,0.0,0.0
2021-06-15 17:00:00,0.0,1.2357435293199417,0.0,0.0
2021-06-15 18:00:00,0.19698079265393723,0.937577743563672,0.0,0.0
2021-06-15 19:00:00,0.9316088842568834,0.6439971769838708,0.0,0.0
2021-06-15 20:00:00,1.1018167012973827,0.23402723774160922,0.0,0.0
2021-06-15 21:00:00,0.0,0.7929032195192872,0.0,0.0
2021-06-15 22:00:00,0.0,2.2532451633603454,0.0,0.0
2021-06-15 23:00:00,0.0,0.7974396233426588,0.0,0.0
2021-06-16 00:00:00,0.0,0.838983224478394,0.0,0.0
2021-06-16 01:00:00,0.0,0.2960897987123278,0.0,0.0
2021-06-16 02:00:00,0.0,1.7088378473721786,0.0,0.0
2021-06-16 03:00:00,0.0,0.2994371646217584,0.0,0.0
2021-06-16 04:00:00,0.0,0.9194726615588574,0.0,0.0
2021-06-16 05:00:00,0.0,1.9956580426259583,0.0,0.0
2021-06-16 06:00:00,0.0,0.9274519333354557,0.0,0.0
2021-06-16 07:00:00,0.0,0.5059387477075711,0.0,0.0
2021-06-16 08:00:00,0.0,1.5957523918456498,0.0,0.0
2021-06-16 09:00:00,0.0,0.6420585944411406,0.0,0.0
2021-06-16 10:00:00,0.0,1.6700143485390293,0.0,0.0
2021-06-16 11:00:00,0.0,0.6907135640435614,0.0,0.0
2021-06-16 12:00:00,0.0,0.6753014557127627,0.0,0.0
2021-06-16 13:00:00,0.0,0.30155770410351684,0.0,0.0
2021-06-16 14:00:00,0.0,0.47801844672356986,0.0,0.0
2021-06-16 15:00:00,0.0,0.8120716117353198,0.0,0.0
2021-06-16 16:00:00,0.0,1.1217212197235746,0.0,0.0
2021-06-16 17:00:00,0.8067666722236516,0.146857403716672,0.0,0.0
2021-06-16 18:00:00,0.16283442384176378,1.2250358746097776,0.0,0.0
2021-06-16 19:00:00,0.3669797679026881,0.7052147048699463,0.0,0.0
2021-06-16 20:00:00,0.7787158849562408,0.0,0.0,0.0
2021-06-16 21:00:00,0.8502464917070076,0.0,0.0,0.0
2021-06-16 22:00:00,0.1533280213754227,0.0,0.0,0.0
2021-06-16 23:00:00,0.8665135381705865,0.0,0.0,0.0
2021-06-17 00:00:00,0.4997264732852774,0.0,0.0,0.0
2021-06-17 01:00:00,0.5895316835553303,0.0,0.0,0.0
2021-06-17 02:00:00,0.5267980697411133,0.0,0.0,0.0
2021-06-17 03:00:00,2.2024242550478292,0.0,0.0,0.0
2021-06-17 04:00:00,0.7043473138405603,0.0,0.0,0.0
2021-06-17 05:00:00,0.3862886975401209,0.0,0.0,0.0
2021-06-17 06:00:00,0.6077875225178407,0.0,0.0,0.0
2021-06-17 07:00:00,0.9485073750450681,0.0,0.0,0.0
2021-06-17 08:00:00,0.3561271475095434,0.0,0.0,0.0
2021-06-17 09:00:00,2.3566247888560654,0.0,0.0,0.0
2021-06-17 10:00:00,0.0,0.0,0.0,0.0
2021-06-17 11:00:00,0.0,0.0,0.0,0.0
2021-06-17 12:00:00,0.0,0.0,0.0,0.0
2021-06-17 13:00:00,0.0,0.0,0.0,0.0
2021-06-17 14:00:00,0.0,0.0,0.0,0.0
2021-06-17 15:00:00,0.0,0.0,0.0,0.0
2021-06-17 16:00:00,0.0,0.0,0.0,0.0
2021-06-17 17:00:00,0.0,0.0,0.0,0.0
2021-06-17 18:00:00,0.0,0.0,0.0,0.0
2021-06-17 19:00:00,0.0,0.0,0.0,0.0
2021-06-17 20:00:00,0.0,0.0,0.0,0.0
2021-06-17 21:00:00,0.0,0.0,0.0,0.0
2021-06-17 22:00:00,0.0,0.0,0.0,0.0
2021-06-17 23:00:00,0.0,0.0,0.0,0.0
2021-06-18 00:00:00,0.0,0.0,0.0,0.0
2021-06-18 01:00:00,0.0,0.0,0.0,0.0
2021-06-18 02:00:00,0.0,0.0,0.0,0.0
2021-06-18 03:00:00,0.0,0.0,0.0,0.0
2021-06-18 04:00:00,0.0,0.0,0.0,0.0
2021-06-18 05:00:00,0.0,0.0,0.0,0.0
2021-06-18 06:00:00,0.0,0.0,0.0,0.0
2021-06-18 07:00:00,0.0,0.0,0.0,0.0
2021-06-18 08:00:00,0.0,0.0,0.0,0.0
2021-06-18 09:00:00,0.0,0.0,0.0,0.0
2021-06-18 10:00:00,0.0,0.0,0.0,0.0
2021-06-18 11:00:00,0.0,0.0,0.0,0.0
2021-06-18 12:00:00,0.0,0.0,0.0,0.0
2021-06-18 13:00:00,0.0,0.0,0.0,0.0
2021-06-18 14:00:00,0.0,0.0,0.0,0.0
2021-06-18 15:00:00,0.0,0.0,0.0,0.0
2021-06-18 16:00:00,0.0,0.0,0.0,0.0
2021-06-18 17:00:00,0.0,0.0,0.0,0.0
2021-06-18 18:00:00,0.0,0.0,0.0,0.0
2021-06-18 19:00:00,0.0,0.0,0.0,0.0
2021-06-18 20:00:00,0.0,0.0,0.0,0.0
2021-06-18 21:00:00,0.0,0.0,0.0,0.0
2021-06-18 22:00:00,0.0,0.0,0.0,0.0
2021-06-18 23:00:00,0.0,0.0,0.0,0.0
2021-06-19 00:00:00,0.0,0.0,0.0,0.0
2021-06-19 01:00:00,0.0,0.0,0.0,0.0
2021-06-19 02:00:00,0.0,0.0,0.0,0.0
2021-06-19 03:00:00,0.0,0.0,0.0,0.0
2021-06-19 04:00:00,0.0,0.0,0.0,0.0
2021-06-19 05:00:00,0.0,0.0,0.0,0.0
2021-06-19 06:00:00,0.0,0.0,0.0,0.0
2021-06-19 07:00:00,0.0,0.0,0.0,0.0
2021-06-19 08:00:00,0.0,0.0,0.0,0.0
2021-06-19 09:00:00,0.0,0.0,0.0,0.0
2021-06-19 10:00:00,0.0,0.0,0.0,0.0
2021-06-19 11:00:00,0.0,0.0,0.0,0.0
2021-06-19 12:00:00,0.0,0.0,0.0,0.0
2021-06-19 13:00:00,0.0,0.0,0.0,0.0
2021-06-19 14:00:00,0.0,0.0,0.0,0.0
2021-06-19 15:00:00,0.0,0.0,0.0,0.0
2021-06-19 16:00:00,0.0,0.0,0.0,0.0
2021-06-19 17:00:00,0.0,0.0,0.0,0.0
2021-06-19 18:00:00,0.0,0.0,0.0,0.0
2021-06-19 19:00:00,0.0,0.0,0.0,0.0
2021-06-19 20:00:00,0.0,0.0,0.0,0.0
2021-06-19 21:00:00,0.0,0.0,0.0,0.0
2021-06-19 22:00:00,0.0,0.0,0.0,0.0
2021-06-19 23:00:00,0.0,0.0,0.0,0.0
2021-06-20 00:00:00,0.0,0.0,0.0,0.0
2021-06-20 01:00:00,0.0,0.0,0.0,0.0
2021-06-20 02:00:00,0.0,0.0,0.0,0.0
2021-06-20 03:00:00,0.0,0.0,0.0,0.0
2021-06-20 04:00:00,0.0,0.0,0.0,0.0
2021-06-20 05:00:00,0.0,0.0,0.0,0.0
2021-06-20 06:00:00,0.0,0.0,0.0,0.0
2021-06-20 07:00:00,0.0,0.0,0.0,0.0
2021-06-20 08:00:00,0.0,0.0,0.0,0.0
2021-06-20 09:00:00,0.0,1.67166328881833,0.0,0.0
2021-06-20 10:00:00,0.0,0.3366161234831162,0.0,0.0
2021-06-20 11:00:00,0.0,0.3703457207285539,0.0,0.0
2021-06-20 12:00:00,0.0,0.18017104340994292,0.0,0.0
2021-06-20 13:00:00,0.0,0.0,0.0,0.0
2021-06-20 14:00:00,0.0,0.0,0.0,0.0
2021-06-20 15:00:00,0.0,0.0,0.0,0.0
2021-06-20 16:00:00,0.0,0.0,0.0,0.0
2021-06-20 17:00:00,0.0,0.0,0.0,0.0
2021-06-20 18:00:00,0.0,0.0,0.0,0.0
2021-06-20 19:00:00,0.0,0.0,0.0,0.0
2021-06-20 20:00:00,0.0,0.0,0.0,0.0
2021-06-20 21:00:00,0.0,0.0,0.0,0.0
2021-06-20 22:00:00,0.0,0.0,0.0,0.0
2021-06-20 23:00:00,0.0,0.0,0.0,0.0
2021-06-21 00:00:00,0.0,0.0,0.0,0.0
2021-06-21 01:00:00,0.0,0.0,0.0,0.0
2021-06-21 02:00:00,0.0,0.0,0.0,0.0
2021-06-21 03:00:00,0.0,0.0,0.0,0.0
2021-06-21 04:00:00,0.0,0.0,0.0,0.0
2021-06-21 05:00:00,0.0,0.0,0.0,0.0
2021-06-21 06:00:00,0.0,0.0,0.0,0.0
2021-06-21 07:00:00,0.0,0.0,0.0,0.0
2021-06-21 08:00:00,0.0,0.0,0.0,0.0
2021-06-21 09:00:00,0.0,0.0,0.0,0.0
2021-06-21 10:00:00,0.0,0.0,0.0,0.0
2021-06-21 11:00:00,0.0,0.0,0.0,0.0
2021-06-21 12:00:00,0.0,0.0,0.0,0.0
2021-06-21 13:00:00,0.0,0.0,0.0,0.0
2021-06-21 14:00:00,0.0,0.0,0.0,0.0
2021-06-21 15:00:00,0.0,0.0,0.0,0.0
2021-06-21 16:00:00,0.0,0.0,0.0,0.0
2021-06-21 17:00:00,0.0,0.0,0.0,0.0
2021-06-21 18:00:00,0.0,0.0,0.0,0.0
2021-06-21 19:00:00,0.0,0.0,0.0,0.0
2021-06-21 20:00:00,0.0,0.0,0.0,0.0
2021-06-21 21:00:00,0.0,0.0,0.0,0.0
2021-06-21 22:00:00,0.0,0.0,0.0,0.0
2021-06-21 23:00:00,0.0,0.0,0.0,0.0
2021-06-22 00:00:00,0.0,0.0,0.0,0.0
2021-06-22 01:00:00,0.0,0.0,0.0,0.0
2021-06-22 02:00:00,0.0,0.0,0.0,0.0
2021-06-22 03:00:00,0.0,0.0,0.0,0.0
2021-06-22 04:00:00,0.0,0.0,0.0,0.0
2021-06-22 05:00:00,0.0,0.0,0.0,0.0
2021-06-22 06:00:00,0.0,0.0,0.0,0.0
2021-06-22 07:00:00,0.0,0.0,0.0,0.0
2021-06-22 08:00:00,0.0,0.0,0.0,0.0
2021-06-22 09:00:00,0.0,0.0,0.0,0.0
2021-06-22 10:00:00,0.0,0.0,0.0,0.0
2021-06-22 11:00:00,0.0,0.0,0.0,0.0
2021-06-22 12:00:00,0.0,0.0,0.0,0.0
2021-06-22 13:00:00,0.0,0.0,0.0,0.0
2021-06-22 14:00:00,0.0,0.0,0.0,0.0
2021-06-22 15:00:00,0.0,0.0,0.0,0.0
2021-06-22 16:00:00,0.0,0.0,0.0,0.0
2021-06-22 17:00:00,0.0,0.0,0.0,0.0
2021-06-22 18:00:00,0.0,0.0,0.0,0.0
2021-06-22 19:00:00,0.0,0.0,0.0,0.0
2021-06-22 20:00:00,0.0,0.0,0.0,0.0
2021-06-22 21:00:00,0.0,0.0,0.0,0.0
2021-06-22 22:00:00,0.0,0.0,0.0,0.156541616663738
2021-06-22 23:00:00,0.0,0.0,0.0,0.08827452359056621
2021-06-23 00:00:00,0.0,0.0,0.0,0.5577139622595395
2021-06-23 01:00:00,0.0,0.0,0.0,1.89535361458317
2021-06-23 02:00:00,0.0,0.0,0.0,0.6847847991510457
2021-06-23 03:00:00,0.0,2.5447066047935856,0.0,1.909899606454196
2021-06-23 04:00:00,0.0,1.0078255475603823,0.0,2.3630963299594216
2021-06-23 05:00:00,0.0,0.6592211694970721,0.0,1.306319779185645
2021-06-23 06:00:00,0.0,0.0,0.0,0.3316031964431088
2021-06-23 07:00:00,0.0,0.0,0.0,1.2542631282842571
2021-06-23 08:00:00,0.0,0.0,0.0,0.09408179061175648
2021-06-23 09:00:00,0.0,0.0,0.0,0.29446872943147717
2021-06-23 10:00:00,0.0,0.0,0.0,0.6708429783791887
2021-06-23 11:00:00,0.0,0.0,0.0,0.0
2021-06-23 12:00:00,0.0,0.0,0.0,0.0
2021-06-23 13:00:00,0.0,0.0,0.0,0.0
2021-06-23 14:00:00,0.0,0.0,0.0,0.0
2021-06-23 15:00:00,0.0,0.0,0.0,0.0
2021-06-23 16:00:00,0.0,0.0,0.0,0.0
2021-06-23 17:00:00,0.0,0.0,0.0,0.0
2021-06-23 18:00:00,0.0,0.0,0.0,0.0
2021-06-23 19:00:00,0.0,0.0,0.0,0.0
2021-06-23 20:00:00,0.0,0.0,0.0,0.0
2021-06-23 21:00:00,0.0,0.0,0.0,0.0
2021-06-23 22:00:00,0.0,0.0,0.0,0.0
2021-06-23 23:00:00,0.0,0.0,0.0,0.0
2021-06-24 00:00:00,0.0,0.0,0.0,0.0
2021-06-24 01:00:00,0.0,0.0,0.0,0.0
2021-06-24 02:00:00,0.0,0.0,0.0,0.0
2021-06-24 03:00:00,0.0,0.0,0.0,0.0
2021-06-24 04:00:00,0.0,0.0,0.0,0.0
2021-06-24 05:00:00,0.0,0.0,0.0,0.0
2021-06-24 06:00:00,0.0,0.0,0.0,0.0
2021-06-24 07:00:00,0.0,0.0,0.0,0.0
2021-06-24 08:00:00,0.0,0.0,0.0,0.0
2021-06-24 09:00:00,0.0,0.0,0.0,0.0
2021-06-24 10:00:00,0.0,0.0,0.0,0.0
2021-06-24 11:00:00,0.0,0.0,0.0,0.0
2021-06-24 12:00:00,0.0,0.0,0.0,0.0
2021-06-24 13:00:00,0.0,0.0,0.0,0.0
2021-06-24 14:00:00,0.0,0.0,0.0,0.0
2021-06-24 15:00:00,0.0,0.0,0.0,0.0
2021-06-24 16:00:00,0.0,0.0,0.0,0.0
2021-06-24 17:00:00,0.0,0.0,0.0,0.0
2021-06-24 18:00:00,0.0,0.0,0.0,0.0
2021-06-24 19:00:00,0.0,0.0,0.0,0.0
2021-06-24 20:00:00,0.0,0.0,0.0,0.0
2021-06-24 21:00:00,0.0,0.0,0.0,0.0
2021-06-24 22:00:00,0.0,0.0,0.0,0.0
2021-06-24 23:00:00,0.0,0.0,0.0,0.0
2021-06-25 00:00:00,0.0,0.0,0.0,0.0
2021-06-25 01:00:00,0.0,0.0,0.0,0.0
2021-06-25 02:00:00,0.0,0.0,0.0,0.0
2021-06-25 03:00:00,0.0,0.0,0.0,0.0
2021-06-25 04:00:00,0.0,0.0,0.0,0.0
2021-06-25 05:00:00,0.0,0.0,0.0,0.0
2021-06-25 06:00:00,0.0,0.0,0.0,0.0
2021-06-25 07:00:00,0.0,0.0,0.0,0.0
2021-06-25 08:00:00,0.0,0.0,0.0,0.0
2021-06-25 09:00:00,0.0,0.0,0.0,0.0
2021-06-25 10:00:00,0.0,0.0,0.0,0.0
2021-06-25 11:00:00,0.0,0.0,0.0,0.0
2021-06-25 12:00:00,0.0,0.0,0.0,0.0
2021-06-25 13:00:00,0.0,0.0,0.0,0.0
2021-06-25 14:00:00,0.0,0.0,0.0,0.0
2021-06-25 15:00:00,0.0,0.0,0.0,0.0
2021-06-25 16:00:00,0.0,0.0,0.0,0.0
2021-06-25 17:00:00,0.0,0.0,0.0,0.0
2021-06-25 18:00:00,0.0,0.0,0.0,0.0
2021-06-25 19:00:00,0.0,0.0,0.0,0.0
2021-06-25 20:00:00,0.0,0.0,0.0,0.0
2021-06-25 21:00:00,0.0,0.0,0.0,0.0
2021-06-25 22:00:00,0.0,0.0,0.0,0.0
2021-06-25 23:00:00,0.0,0.0,0.0,0.0
2021-06-26 00:00:00,0.0,0.0,0.0,0.0
2021-06-26 01:00:00,0.0,0.0,0.0,0.0
2021-06-26 02:00:00,0.0,0.0,0.0,0.0
2021-06-26 03:00:00,0.0,0.0,0.0,0.0
2021-06-26 04:00:00,0.0,0.0,0.0,0.0
2021-06-26 05:00:00,0.0,0.0,0.0,0.0
2021-06-26 06:00:00,0.0,0.0,0.0,0.0
2021-06-26 07:00:00,0.0,0.0,0.0,0.0
2021-06-26 08:00:00,0.0,0.0,0.0,0.0
2021-06-26 09:00:00,0.0,0.0,0.0,0.0
2021-06-26 10:00:00,0.0,0.0,0.0,0.0
2021-06-26 11:00:00,0.0,0.0,0.0,0.0
2021-06-26 12:00:00,0.0,0.0,0.0,0.0
2021-06-26 13:00:00,0.0,0.0,0.0,0.0
2021-06-26 14:00:00,0.0,0.0,0.0,0.0
2021-06-26 15:00:00,0.0,0.0,0.0,0.0
2021-06-26 16:00:00,0.0,0.0,0.0,0.0
2021-06-26 17:00:00,0.0,0.0,0.0,0.0
2021-06-26 18:00:00,0.0,0.0,0.0,0.0
2021-06-26 19:00:00,0.0,0.0,0.0,0.0
2021-06-26 20:00:00,0.0,0.0,0.0,0.0
2021-06-26 21:00:00,0.0,0.0,0.0,0.0
2021-06-26 22:00:00,0.0,0.0,0.0,0.0
2021-06-26 23:00:00,0.0,0.0,0.0,0.0
2021-06-27 00:00:00,0.0,0.0,0.0,0.0
2021-06-27 01:00:00,0.0,0.0,0.0,0.0
2021-06-27 02:00:00,0.0,0.0,0.0,0.0
2021-06-27 03:00:00,0.0,0.0,0.0,0.0
2021-06-27 04:00:00,0.0,0.0,0.0,0.0
2021-06-27 05:00:00,0.0,0.0,0.0,0.0
2021-06-27 06:00:00,0.0,0.0,0.0,0.0
2021-06-27 07:00:00,0.0,0.0,0.0,0.0
2021-06-27 08:00:00,0.0,0.0,0.0,0.0
2021-06-27 09:00:00,0.0,0.0,0.0,0.0
2021-06-27 10:00:00,0.0,0.0,0.0,1.8582370049094665
2021-06-27 11:00:00,0.0,0.0,0.0,0.7725881074347076
2021-06-27 12:00:00,0.0,0.0,0.0,0.5622635675359745
2021-06-27 13:00:00,0.0,0.0,0.0,1.568976327766793
2021-06-27 14:00:00,0.0,0.0,0.0,0.0
2021-06-27 15:00:00,0.0,0.0,0.0,0.0
2021-06-27 16:00:00,0.0,0.0,0.0,0.0
2021-06-27 17:00:00,0.0,0.0,0.0,0.0
2021-06-27 18:00:00,0.0,0.0,0.0,0.0
2021-06-27 19:00:00,0.0,0.0,0.0,0.0
2021-06-27 20:00:00,0.0,0.0,0.0,0.0
2021-06-27 21:00:00,0.0,0.0,0.0,0.0
2021-06-27 22:00:00,0.0,0.0,0.0,0.0
2021-06-27 23:00:00,0.0,0.0,0.0,0.0
2021-06-28 00:00:00,0.0,0.0,0.0,0.0
2021-06-28 01:00:00,0.0,0.0,0.0,0.0
2021-06-28 02:00:00,0.0,0.0,0.0,0.0
2021-06-28 03:00:00,0.0,0.0,0.0,0.0
2021-06-28 04:00:00,0.0,0.0,0.0,0.0
2021-06-28 05:00:00,0.0,0.0,0.0,0.0
2021-06-28 06:00:00,0.0,0.0,0.0,0.0
2021-06-28 07:00:00,0.0,0.0,0.0,0.0
2021-06-28 08:00:00,0.0,0.0,0.0,0.0
2021-06-28 09:00:00,0.0,0.0,0.0,0.0
2021-06-28 10:00:00,0.0,0.0,0.0,0.0
2021-06-28 11:00:00,0.0,0.0,0.0,0.0
2021-06-28 12:00:00,0.0,0.0,0.0,0.0
2021-06-28 13:00:00,0.0,0.0,0.0,0.0
2021-06-28 14:00:00,0.0,0.0,0.0,0.0
2021-06-28 15:00:00,0.0,0.0,0.0,0.0
2021-06-28 16:00:00,0.0,0.0,0.0,0.0
2021-06-28 17:00:00,0.0,0.0,0.0,0.0
2021-06-28 18:00:00,0.0,0.0,0.0,0.0
2021-06-28 19:00:00,0.0,0.0,0.0,0.0
2021-06-28 20:00:00,0.0,0.0,0.0,0.0
2021-06-28 21:00:00,0.0,0.0,0.0,0.0
2021-06-28 22:00:00,0.0,0.0,0.0,0.0
2021-06-28 23:00:00,0.0,0.0,0.0,0.0
2021-06-29 00:00:00,0.0,0.0,0.0,0.0
2021-06-29 01:00:00,0.0,0.0,0.0,0.0
2021-06-29 02:00:00,0.0,0.0,0.0,0.0
2021-06-29 03:00:00,0.0,0.0,0.0,0.0
2021-06-29 04:00:00,0.0,0.0,0.0,0.0
2021-06-29 05:00:00,0.0,0.0,0.0,0.0
2021-06-29 06:00:00,0.0,0.0,0.0,0.0
2021-06-29 07:00:00,0.0,0.0,0.0,0.0
2021-06-29 08:00:00,0.0,0.0,0.0,0.0
2021-06-29 09:00:00,0.0,0.0,0.0,0.0
2021-06-29 10:00:00,0.0,0.0,0.0,0.0
2021-06-29 11:00:00,0.0,0.0,0.0,0.0
2021-06-29 12:00:00,0.0,0.0,0.0,0.0
2021-06-29 13:00:00,0.0,0.0,0.0,0.0
2021-06-29 14:00:00,0.0,0.0,0.0,0.0
2021-06-29 15:00:00,0.0,0.0,0.0,0.0
2021-06-29 16:00:00,0.0,0.0,0.0,0.0
2021-06-29 17:00:00,0.0,0.0,0.0,0.0
2021-06-29 18:00:00,0.0,0.0,0.0,0.0
2021-06-29 19:00:00,0.0,0.0,0.0,0.0
2021-06-29 20:00:00,0.0,0.0,0.0,0.0
2021-06-29 21:00:00,0.0,0.0,0.0,0.2704984030436077
2021-06-29 22:00:00,0.0,0.0,0.0,0.23844121873280102
2021-06-29 23:00:00,0.0,0.0,0.0,0.3271440636941952
2021-06-30 00:00:00,0.0,0.0,0.0,1.955059883044161
2021-06-30 01:00:00,0.0,0.0,0.0,2.842705315702101
2021-06-30 02:00:00,0.0,0.0,0.0,1.7154328210254366
2021-06-30 03:00:00,0.0,0.0,0.0,1.4412021903279788
2021-06-30 04:00:00,0.0,0.0,0.0,1.0934354511022661
2021-06-30 05:00:00,0.0,0.0,0.0,1.258917114711477
2021-06-30 06:00:00,0.0,0.0,0.0,1.105782333908024
2021-06-30 07:00:00,0.0,0.0,0.0,0.0
2021-06-30 08:00:00,0.0,0.0,0.0,0.0
2021-06-30 09:00:00,0.0,0.0,0.0,0.0
2021-06-30 10:00:00,0.0,0.0,0.0,0.0
2021-06-30 11:00:00,0.0,0.0,0.0,0.0
2021-06-30 12:00:00,0.0,0.0,0.0,0.0
2021-06-30 13:00:00,0.0,0.0,0.0,0.0
2021-06-30 14:00:00,0.0,0.0,0.0,0.0
2021-06-30 15:00:00,0.0,0.0,0.0,0.0
2021-06-30 16:00:00,0.0,0.0,0.0,0.0
2021-06-30 17:00:00,0.0,0.0,0.0,0.0
2021-06-30 18:00:00,0.0,0.0,0.0,0.0
2021-06-30 19:00:00,0.0,0.0,0.0,0.0
2021-06-30 20:00:00,0.0,0.0,0.0,0.0
2021-06-30 21:00:00,0.0,0.0,0.0,0.0
2021-06-30 22:00:00,0.0,0.0,0.0,0.0
2021-06-30 23:00:00,0.0,0.0,0.0,0.0
2021-07-01 00:00:00,0.0,0.0,0.0,0.0
2021-07-01 01:00:00,0.0,0.0,0.0,0.0
2021-07-01 02:00:00,0.0,0.0,0.0,0.0
2021-07-01 03:00:00,0.0,0.0,0.0,0.0
2021-07-01 04:00:00,0.0,0.0,0.0,0.0
2021-07-01 05:00:00,0.0,0.0,0.0,0.0
2021-07-01 06:00:00,0.0,0.0,0.0,0.0
2021-07-01 07:00:00,0.0,0.0,0.0,0.0
2021-07-01 08:00:00,0.0,0.0,0.0,0.0
2021-07-01 09:00:00,0.0,0.0,0.0,0.0
2021-07-01 10:00:00,0.0,0.0,0.0,0.0
2021-07-01 11:00:00,0.0,0.0,0.0,0.0
2021-07-01 12:00:00,0.0,0.0,0.0,0.0
2021-07-01 13:00:00,0.0,0.0,0.0,0.0
2021-07-01 14:00:00,0.0,0.0,0.0,0.0
2021-07-01 15:00:00,0.3261953350698762,0.0,0.0,0.0
2021-07-01 16:00:00,0.0,0.0,0.0,0.0
2021-07-01 17:00:00,0.0,0.0,0.0,0.0
2021-07-01 18:00:00,0.0,0.0,0.0,0.0
2021-07-01 19:00:00,0.0,0.0,0.0,0.0
2021-07-01 20:00:00,0.0,0.0,0.0,0.0
2021-07-01 21:00:00,0.0,0.0,0.0,0.0
2021-07-01 22:00:00,0.0,0.0,0.0,0.0
2021-07-01 23:00:00,0.0,0.0,0.0,0.0
2021-07-02 00:00:00,0.0,0.0,0.0,0.0
2021-07-02 01:00:00,0.0,0.0,0.0,0.0
2021-07-02 02:00:00,0.0,0.0,0.0,0.0
2021-07-02 03:00:00,0.0,0.0,0.0,0.0
2021-07-02 04:00:00,0.0,0.0,0.0,0.0
2021-07-02 05:00:00,0.0,0.0,0.0,0.0
2021-07-02 06:00:00,0.0,0.0,0.0,0.0
2021-07-02 07:00:00,0.0,0.0,0.0,0.0
2021-07-02 08:00:00,0.0,0.0,0.0,0.0
2021-07-02 09:00:00,0.0,0.0,0.0,0.0
2021-07-02 10:00:00,0.0,0.0,0.0,0.0
2021-07-02 11:00:00,0.0,0.0,0.0,0.0
2021-07-02 12:00:00,0.0,0.0,0.0,0.0
2021-07-02 13:00:00,0.0,0.0,0.0,0.0
2021-07-02 14:00:00,0.0,0.0,0.0,0.0
2021-07-02 15:00:00,0.0,0.0,0.0,0.0
2021-07-02 16:00:00,0.0,0.0,0.0,0.0
2021-07-02 17:00:00,0.0,0.0,0.0,0.0
2021-07-02 18:00:00,0.0,0.0,0.0,0.0
2021-07-02 19:00:00,0.0,0.0,0.0,0.0
2021-07-02 20:00:00,0.0,0.0,0.0,0.0
2021-07-02 21:00:00,0.0,0.0,0.0,0.0
2021-07-02 22:00:00,0.0,0.0,0.0,0.0
2021-07-02 23:00:00,0.0,0.0,0.0,0.0
2021-07-03 00:00:00,0.0,0.0,0.0,0.0
2021-07-03 01:00:00,0.0,0.0,0.0,0.0
2021-07-03 02:00:00,0.0,0.0,0.0,0.0
2021-07-03 03:00:00,0.0,0.0,0.0,0.0
2021-07-03 04:00:00,0.0,0.0,0.0,0.0
2021-07-03 05:00:00,0.0,0.0,0.0,0.0
2021-07-03 06:00:00,0.0,0.0,0.0,0.0
2021-07-03 07:00:00,0.0,0.0,0.0,0.0
2021-07-03 08:00:00,0.0,0.0,0.0,0.0
2021-07-03 09:00:00,0.0,0.0,0.0,0.0
2021-07-03 10:00:00,0.0,0.0,0.0,0.0
2021-07-03 11:00:00,0.0,0.0,0.0,0.0
2021-07-03 12:00:00,0.0,0.0,0.0,0.0
2021-07-03 13:00:00,0.0,0.0,0.0,0.0
2021-07-03 14:00:00,0.0,0.0,0.0,0.0
2021-07-03 15:00:00,0.0,0.0,0.0,0.0
2021-07-03 16:00:00,0.0,0.0,0.0,0.0
2021-07-03 17:00:00,0.0,0.0,0.0,0.0
2021-07-03 18:00:00,0.0,0.0,0.0,0.0
2021-07-03 19:00:00,0.0,0.0,0.0,0.0
2021-07-03 20:00:00,0.0,0.0,0.0,0.0
